season,holiday,workingday,weather,temp,atemp,humidity,windspeed,year,month,day,hour,dayofweek,is_weekend,temp_bin,humidity_bin,count
4,0,1,2,11.48,12.88,52,22.0028,2012,11,7,3,2,0,1,1,11
4,0,1,2,16.4,20.455,71,8.9981,2011,10,3,12,0,0,1,2,147
3,0,1,1,29.52,33.335,51,11.0014,2011,9,12,17,0,0,2,1,590
2,0,1,1,20.5,24.24,27,19.0012,2012,4,6,15,4,0,2,0,537
2,0,0,1,16.4,20.455,43,27.9993,2011,4,3,10,6,1,1,1,215
4,0,1,1,15.58,19.695,82,7.0015,2011,11,7,21,0,0,1,2,139
4,0,1,1,9.84,11.365,48,12.998,2012,12,6,9,3,0,0,1,276
4,0,0,1,9.02,11.365,75,11.0014,2011,11,12,6,5,1,0,2,7
2,0,1,1,24.6,28.79,78,22.0028,2012,5,4,0,4,0,2,2,89
2,0,1,2,16.4,20.455,100,19.9995,2011,4,13,0,2,0,1,2,15
1,0,1,2,15.58,19.695,20,0.0,2011,3,8,14,1,0,1,0,72
2,1,0,1,22.14,25.76,52,30.0026,2011,4,15,15,4,0,2,1,162
2,0,0,1,24.6,31.06,46,12.998,2012,6,3,9,6,1,2,1,300
2,0,1,1,18.04,21.97,44,30.0026,2012,4,2,12,0,0,1,1,281
1,0,1,1,13.12,15.91,21,11.0014,2011,2,11,15,4,0,1,0,74
1,0,1,1,22.14,25.76,19,22.0028,2011,3,2,16,2,0,2,0,139
4,0,0,1,12.3,16.665,70,0.0,2012,12,15,0,5,1,1,1,94
2,0,1,1,31.16,33.335,37,11.0014,2011,6,6,12,0,0,3,0,153
4,0,0,1,12.3,16.665,81,0.0,2011,12,4,9,6,1,1,2,126
3,0,1,1,18.86,22.725,63,22.0028,2011,9,15,21,3,0,1,1,145
1,0,1,1,7.38,12.12,86,0.0,2011,2,7,7,0,0,0,2,95
2,0,1,1,24.6,30.305,64,22.0028,2012,6,14,8,3,0,2,1,719
3,0,1,1,28.7,33.335,74,15.0013,2011,7,18,1,0,0,2,2,25
3,0,1,1,27.88,31.82,69,0.0,2011,8,2,2,1,0,2,1,8
3,0,1,1,37.72,41.665,33,23.9994,2012,7,5,15,3,0,3,0,254
1,0,1,1,8.2,10.605,40,8.9981,2011,1,10,16,0,0,0,0,74
3,0,1,1,29.52,34.85,74,7.0015,2012,8,2,8,3,0,2,2,739
4,0,0,1,18.04,21.97,58,27.9993,2011,10,1,4,5,1,1,1,8
3,0,0,1,28.7,33.335,84,7.0015,2012,8,5,20,6,1,2,2,193
4,0,1,1,23.78,27.275,56,22.0028,2011,10,4,16,1,0,2,1,309
3,0,1,3,25.42,29.545,73,7.0015,2011,9,2,2,4,0,2,2,20
2,0,1,2,13.12,15.91,87,12.998,2011,4,8,5,4,0,1,2,9
4,0,0,2,9.84,12.12,87,8.9981,2012,12,1,7,5,1,0,2,63
4,0,1,1,13.94,16.665,66,11.0014,2011,12,14,22,2,0,1,1,104
1,0,0,1,17.22,21.21,28,22.0028,2011,2,13,17,6,1,1,0,125
2,0,0,1,21.32,25.0,68,11.0014,2012,5,13,7,6,1,2,1,60
4,0,0,1,11.48,13.635,45,12.998,2011,12,18,18,6,1,1,1,138
3,0,0,1,34.44,37.12,39,8.9981,2012,7,1,21,6,1,3,0,258
1,0,0,1,15.58,19.695,43,15.0013,2012,1,8,12,6,1,1,1,351
2,0,0,1,13.94,15.91,53,19.0012,2011,4,2,20,5,1,1,1,85
1,1,0,1,9.84,11.365,38,15.0013,2012,1,2,19,0,0,0,0,93
4,0,1,1,17.22,21.21,62,12.998,2011,10,6,5,3,0,1,1,24
3,0,1,1,30.34,33.335,48,15.0013,2012,7,11,19,2,0,3,1,633
1,0,0,2,18.86,22.725,72,19.0012,2011,1,1,14,5,1,1,2,106
3,1,0,2,27.06,30.305,78,6.0032,2011,7,4,4,0,0,2,2,12
2,0,1,1,17.22,21.21,50,16.9979,2012,5,11,7,4,0,1,1,351
2,0,1,1,16.4,20.455,62,16.9979,2011,4,4,5,0,0,1,1,7
3,0,0,1,25.42,31.06,41,11.0014,2012,9,15,19,5,1,2,1,478
1,0,1,1,9.02,10.605,44,16.9979,2011,2,2,22,2,0,0,1,40
3,0,1,1,32.8,37.88,55,0.0,2012,8,2,10,3,0,3,1,181
3,0,1,3,25.42,27.275,94,7.0015,2011,9,8,1,3,0,2,2,4
1,0,1,2,18.04,21.97,94,0.0,2012,3,16,23,4,0,1,2,126
3,0,1,1,24.6,31.06,43,16.9979,2012,9,19,11,2,0,2,1,247
2,0,0,2,26.24,31.06,53,12.998,2012,5,13,21,6,1,2,1,169
1,0,0,1,13.94,16.665,57,12.998,2011,1,2,17,6,1,1,1,65
1,0,1,3,13.94,15.91,0,16.9979,2011,3,10,0,3,0,1,0,3
4,0,1,2,12.3,15.91,52,7.0015,2011,12,12,13,0,0,1,1,166
1,0,0,2,16.4,20.455,76,15.0013,2011,3,5,11,5,1,1,2,159
2,0,0,2,24.6,30.305,60,8.9981,2012,5,12,21,5,1,2,1,230
3,0,1,2,24.6,29.545,69,27.9993,2011,9,15,15,3,0,2,1,135
4,0,1,3,17.22,21.21,67,11.0014,2011,10,3,13,0,0,1,1,118
1,0,0,1,12.3,15.15,56,11.0014,2011,2,6,18,6,1,1,1,78
4,0,1,1,16.4,20.455,82,0.0,2011,11,3,22,3,0,1,2,137
4,0,0,1,27.88,31.82,51,11.0014,2011,10,9,15,6,1,2,1,407
2,0,1,1,18.04,21.97,41,16.9979,2011,4,6,12,2,0,1,1,134
2,0,1,1,22.14,25.76,49,8.9981,2012,5,17,23,3,0,2,1,166
3,0,1,2,29.52,34.85,74,7.0015,2011,7,6,8,2,0,2,2,428
2,0,0,1,26.24,31.06,57,6.0032,2011,6,5,0,6,1,2,1,113
3,0,0,1,20.5,24.24,72,0.0,2012,9,16,6,6,1,2,2,35
1,0,1,1,10.66,12.88,41,11.0014,2012,3,6,11,1,0,1,1,130
2,0,1,1,27.06,31.06,41,19.9995,2011,6,13,11,0,0,2,1,159
2,0,0,1,22.14,25.76,60,11.0014,2012,6,3,0,6,1,2,1,169
4,0,1,2,21.32,25.0,77,12.998,2011,10,19,2,2,0,2,2,7
4,0,1,2,22.96,26.515,83,19.0012,2011,10,12,2,2,0,2,2,2
1,0,1,1,18.86,22.725,77,16.9979,2012,3,1,9,3,0,1,2,286
4,0,0,2,14.76,16.665,50,22.0028,2012,11,3,14,5,1,1,1,455
1,0,1,1,13.94,17.425,53,7.0015,2012,1,10,20,1,0,1,1,200
2,0,0,1,27.88,31.82,36,19.0012,2012,6,3,13,6,1,2,0,686
4,0,1,3,18.86,22.725,100,16.9979,2011,12,6,16,1,0,1,2,88
2,0,1,1,26.24,30.305,65,12.998,2012,5,2,15,2,0,2,1,256
4,0,1,2,24.6,28.79,78,19.0012,2012,10,15,14,0,0,2,2,185
3,0,1,1,27.06,29.545,89,8.9981,2012,8,2,5,3,0,2,2,41
4,0,0,1,18.86,22.725,82,0.0,2011,10,8,1,5,1,1,2,65
4,0,1,1,14.76,17.425,93,11.0014,2012,12,18,6,1,0,1,2,118
2,0,0,2,18.86,22.725,82,0.0,2011,5,1,22,6,1,1,2,100
4,0,0,1,15.58,19.695,40,11.0014,2011,11,5,17,5,1,1,0,334
4,0,0,2,11.48,13.635,56,15.0013,2011,12,17,2,5,1,1,1,58
1,0,1,1,9.84,12.88,21,7.0015,2011,3,3,14,3,0,0,0,78
3,0,0,1,33.62,37.12,41,22.0028,2011,7,10,14,6,1,3,1,349
3,0,1,1,31.16,35.605,62,6.0032,2012,7,16,22,0,0,3,1,284
1,0,0,1,10.66,12.12,41,16.9979,2012,3,10,2,5,1,1,1,42
3,0,1,1,29.52,34.09,70,7.0015,2012,7,19,4,3,0,2,1,8
4,0,1,1,14.76,17.425,57,12.998,2012,10,12,23,4,0,1,1,100
2,0,1,2,17.22,21.21,77,16.9979,2011,4,13,14,2,0,1,2,106
4,0,1,2,24.6,27.275,88,8.9981,2011,10,19,19,2,0,2,2,197
3,0,0,1,27.06,30.305,78,12.998,2011,9,4,7,6,1,2,2,30
2,0,1,1,18.86,22.725,41,19.0012,2012,5,11,3,4,0,1,1,13
4,0,1,1,12.3,16.665,87,0.0,2011,11,2,1,2,0,1,2,10
1,0,1,1,12.3,15.15,70,6.0032,2012,1,10,22,1,0,1,1,114
3,0,1,1,30.34,34.85,66,16.9979,2012,8,1,19,2,0,3,1,652
4,0,1,1,13.94,15.91,42,16.9979,2012,12,13,11,3,0,1,1,189
4,0,1,1,13.12,15.15,53,15.0013,2012,11,6,17,1,0,1,1,627
4,0,1,3,14.76,17.425,81,15.0013,2011,11,10,16,3,0,1,2,73
2,0,1,3,23.78,27.275,83,8.9981,2012,5,15,3,1,0,2,2,6
3,0,1,1,29.52,34.85,79,6.0032,2012,8,6,1,0,0,2,2,11
2,0,1,2,24.6,27.275,88,8.9981,2012,6,12,6,1,0,2,2,136
4,0,1,1,17.22,21.21,41,27.9993,2012,11,2,11,4,0,1,1,221
3,0,1,1,21.32,25.0,72,0.0,2012,9,17,2,0,0,2,2,13
2,0,0,1,23.78,27.275,64,11.0014,2012,6,16,8,5,1,2,1,204
4,0,0,1,10.66,13.635,65,7.0015,2012,11,4,5,6,1,1,1,5
2,0,1,1,30.34,32.575,22,26.0027,2011,6,2,18,3,0,3,0,525
1,0,0,1,18.04,21.97,16,43.0006,2011,2,19,16,5,1,1,0,120
2,0,1,3,22.96,26.515,94,15.0013,2012,5,15,6,1,0,2,2,24
3,0,0,1,28.7,33.335,84,15.0013,2012,8,4,6,5,1,2,2,49
3,0,0,1,26.24,29.545,78,6.0032,2011,7,10,6,6,1,2,2,25
4,0,1,1,9.84,12.88,87,7.0015,2012,12,19,8,2,0,0,2,678
3,0,0,1,26.24,31.06,57,19.9995,2012,9,9,10,6,1,2,1,495
4,0,1,2,15.58,19.695,87,0.0,2011,11,4,5,4,0,1,2,23
1,0,1,1,13.12,17.425,36,0.0,2012,2,9,20,3,0,1,0,199
2,0,1,1,15.58,19.695,46,0.0,2012,4,3,3,1,0,1,1,3
1,0,1,1,13.94,17.425,81,7.0015,2012,1,12,10,3,0,1,2,90
1,0,0,1,9.02,10.605,25,16.9979,2012,1,15,17,6,1,0,0,146
4,0,1,1,9.02,11.365,69,12.998,2012,11,14,5,2,0,0,1,39
4,0,1,2,22.96,26.515,68,15.0013,2012,10,15,4,0,0,2,1,10
4,0,1,2,24.6,27.275,88,8.9981,2012,10,2,13,1,0,2,2,154
3,0,0,1,26.24,30.305,69,0.0,2011,9,11,21,6,1,2,1,159
1,0,0,2,11.48,14.395,81,7.0015,2011,3,5,0,5,1,1,2,19
2,0,1,1,22.96,26.515,56,7.0015,2012,5,18,9,4,0,2,1,361
1,0,1,2,16.4,20.455,62,26.0027,2011,3,16,22,2,0,1,1,59
1,0,1,2,17.22,21.21,77,0.0,2012,2,2,13,3,0,1,2,137
3,0,1,1,15.58,19.695,71,15.0013,2011,9,16,6,4,0,1,2,93
2,0,1,1,18.86,22.725,88,7.0015,2012,5,7,5,0,0,1,2,23
2,0,1,1,19.68,23.485,55,16.9979,2011,4,7,18,3,0,1,1,333
2,0,0,1,17.22,21.21,54,8.9981,2012,4,14,9,5,1,1,1,265
2,0,1,2,26.24,31.06,53,7.0015,2012,5,9,15,2,0,2,1,259
1,0,1,1,13.12,17.425,53,0.0,2011,3,14,23,0,0,1,1,19
3,0,0,1,34.44,37.12,39,8.9981,2012,7,1,19,6,1,3,0,382
4,0,1,1,9.84,10.605,41,19.0012,2011,11,18,3,4,0,0,1,2
3,0,1,1,29.52,34.09,66,7.0015,2012,7,17,6,1,0,2,1,213
3,0,1,1,29.52,34.85,79,0.0,2012,8,8,1,2,0,2,2,23
4,0,0,1,9.84,12.12,70,8.9981,2011,11,12,3,5,1,0,1,17
1,0,0,2,18.86,22.725,94,22.0028,2011,3,6,12,6,1,1,2,79
4,0,1,1,14.76,18.94,93,0.0,2012,12,3,8,0,0,1,2,731
1,0,1,3,22.96,26.515,52,32.9975,2012,3,9,1,4,0,2,1,26
3,0,1,1,28.7,31.82,45,7.0015,2011,8,11,0,3,0,2,1,46
3,0,0,3,27.88,31.82,65,6.0032,2011,7,3,4,6,1,2,1,5
2,0,0,2,15.58,19.695,87,6.0032,2011,4,10,2,6,1,1,2,36
3,0,1,1,27.88,31.82,82,8.9981,2012,9,4,1,1,0,2,2,24
4,0,1,2,19.68,23.485,77,6.0032,2012,10,9,22,1,0,1,2,162
1,0,0,1,18.04,21.97,44,12.998,2012,1,7,13,5,1,1,1,445
2,0,1,1,21.32,25.0,72,7.0015,2012,6,8,7,4,0,2,2,428
2,0,1,1,24.6,31.06,38,7.0015,2011,4,7,15,3,0,2,0,160
2,0,1,2,29.52,33.335,54,22.0028,2011,6,16,14,3,0,2,1,153
2,0,1,1,27.06,31.06,69,11.0014,2012,5,15,19,1,0,2,1,512
2,0,1,2,28.7,33.335,79,11.0014,2011,6,1,7,2,0,2,2,284
2,0,1,1,22.96,26.515,83,7.0015,2012,4,17,2,1,0,2,2,4
2,0,1,1,26.24,31.06,41,23.9994,2012,6,4,13,0,0,2,1,274
1,0,1,2,18.04,21.97,0,26.0027,2011,3,10,17,3,0,1,0,111
4,0,1,2,16.4,20.455,62,27.9993,2011,11,17,4,3,0,1,1,4
4,0,0,1,9.84,11.365,56,16.9979,2011,11,19,5,5,1,0,1,2
2,0,0,2,22.14,25.76,68,8.9981,2012,5,13,1,6,1,2,1,94
3,0,0,1,28.7,33.335,84,15.0013,2012,8,4,5,5,1,2,2,17
3,0,1,1,26.24,28.79,89,11.0014,2012,9,6,23,3,0,2,2,169
3,0,0,3,28.7,33.335,74,8.9981,2012,8,5,18,6,1,2,2,229
2,0,1,3,18.04,21.97,77,15.0013,2011,4,12,18,1,0,1,2,224
3,1,0,1,34.44,40.15,53,8.9981,2012,7,4,21,2,0,3,1,584
2,0,1,1,31.16,34.09,48,11.0014,2012,5,4,16,4,0,3,1,440
3,0,1,2,27.88,31.82,61,0.0,2012,7,13,3,4,0,2,1,9
4,1,0,1,15.58,19.695,37,31.0009,2011,11,11,14,4,0,1,0,247
1,0,1,1,14.76,15.91,50,35.0008,2011,2,14,21,0,0,1,1,43
4,0,0,1,13.12,16.665,61,8.9981,2011,12,3,10,5,1,1,1,195
1,0,0,2,14.76,17.425,40,11.0014,2012,3,4,2,6,1,1,0,80
1,0,0,1,16.4,20.455,43,23.9994,2011,3,13,18,6,1,1,1,147
4,0,1,1,16.4,20.455,54,15.0013,2012,12,19,11,2,0,1,1,200
1,0,1,1,14.76,16.665,43,16.9979,2012,2,6,19,0,0,1,1,291
4,0,0,1,14.76,17.425,66,15.0013,2012,11,18,23,6,1,1,1,59
1,0,0,2,16.4,20.455,30,23.9994,2012,3,4,0,6,1,1,0,72
2,0,0,1,14.76,16.665,32,16.9979,2012,4,7,3,5,1,1,0,28
4,0,0,1,22.14,25.76,73,15.0013,2012,10,14,20,6,1,2,2,246
1,0,0,1,7.38,7.575,37,27.9993,2012,2,12,17,6,1,0,0,87
2,0,1,3,17.22,21.21,82,16.9979,2011,4,13,12,2,0,1,2,95
4,0,0,2,15.58,19.695,76,11.0014,2011,10,2,19,6,1,1,2,162
1,0,1,1,9.02,11.365,37,12.998,2012,2,13,11,0,0,0,0,90
3,0,0,1,33.62,37.12,43,19.0012,2011,7,10,18,6,1,3,1,363
1,0,1,2,10.66,13.635,56,7.0015,2012,1,9,13,0,0,1,1,80
3,0,1,1,25.42,31.06,38,19.9995,2012,9,10,19,0,0,2,0,633
3,0,1,1,29.52,33.335,51,8.9981,2011,9,1,11,3,0,2,1,192
4,0,1,1,12.3,14.395,45,15.0013,2011,11,17,19,3,0,1,1,217
1,0,0,2,13.12,16.665,49,7.0015,2012,1,8,5,6,1,1,1,2
4,0,0,2,13.94,18.18,76,0.0,2012,12,1,18,5,1,1,2,297
4,0,1,1,20.5,24.24,45,11.0014,2011,11,7,17,0,0,2,1,528
3,0,0,1,32.8,37.12,49,19.9995,2011,7,17,13,6,1,3,1,472
3,0,1,1,27.88,31.82,82,8.9981,2012,9,4,2,1,0,2,2,5
3,0,1,3,25.42,27.275,94,11.0014,2011,9,8,6,3,0,2,2,56
3,0,1,1,35.26,12.12,34,27.9993,2012,8,17,14,4,0,3,0,328
3,0,0,1,27.88,31.82,65,15.0013,2011,7,17,8,6,1,2,1,118
3,0,1,1,37.72,40.91,29,11.0014,2012,7,17,16,1,0,3,0,381
2,0,0,2,27.06,30.305,78,8.9981,2011,6,19,3,6,1,2,2,30
2,0,1,1,10.66,13.635,60,8.9981,2011,4,6,3,2,0,1,1,4
2,0,1,2,18.86,22.725,72,0.0,2012,4,19,9,3,0,1,2,301
1,0,1,1,8.2,9.85,55,15.0013,2011,2,16,6,2,0,0,1,33
1,0,1,1,17.22,21.21,38,16.9979,2012,1,10,17,1,0,1,0,460
4,0,0,1,13.94,17.425,87,6.0032,2011,11,6,23,6,1,1,2,50
4,0,1,1,14.76,16.665,43,22.0028,2012,11,5,12,0,0,1,1,244
3,0,1,1,21.32,25.0,68,15.0013,2012,9,10,7,0,0,2,1,447
2,0,0,1,20.5,24.24,63,7.0015,2012,4,15,7,6,1,2,1,46
1,0,0,3,17.22,21.21,88,16.9979,2011,1,1,19,5,1,1,2,37
2,0,1,1,21.32,25.0,88,8.9981,2011,5,3,5,1,0,2,2,14
2,0,0,2,18.04,21.97,77,0.0,2011,5,8,5,6,1,1,2,5
2,0,0,2,18.04,21.97,94,0.0,2011,4,16,21,5,1,1,2,14
2,0,1,1,25.42,30.305,69,8.9981,2011,6,7,1,1,0,2,1,4
3,0,1,1,28.7,32.575,65,19.0012,2011,8,8,6,0,0,2,1,95
1,0,1,2,8.2,9.85,64,12.998,2011,1,7,0,4,0,0,1,17
1,0,1,2,10.66,14.395,87,6.0032,2012,1,11,11,2,0,1,2,99
2,0,1,3,30.34,34.09,58,30.0026,2012,6,1,16,4,0,3,1,222
4,0,1,2,14.76,18.18,71,7.0015,2011,10,3,8,0,0,1,2,372
3,0,0,1,29.52,34.85,74,16.9979,2012,8,5,5,6,1,2,2,19
1,0,0,1,11.48,14.395,65,7.0015,2011,3,12,9,5,1,1,1,101
4,0,1,1,20.5,24.24,82,7.0015,2011,10,5,21,2,0,2,2,201
3,0,1,2,29.52,33.335,48,8.9981,2012,9,14,15,4,0,2,1,367
1,0,0,1,9.84,12.12,65,11.0014,2011,2,6,7,6,1,0,1,8
4,0,1,1,15.58,19.695,37,16.9979,2011,12,13,16,1,0,1,0,207
2,0,1,2,22.14,25.76,77,12.998,2011,5,12,23,3,0,2,2,103
1,0,0,2,12.3,16.665,52,0.0,2012,1,8,7,6,1,1,1,24
1,0,0,1,7.38,6.82,29,30.0026,2011,1,8,16,5,1,0,0,76
2,0,1,1,18.86,22.725,33,30.0026,2012,4,5,2,3,0,1,0,18
4,0,1,1,18.86,22.725,59,0.0,2011,11,7,19,0,0,1,1,300
2,0,1,1,24.6,31.06,43,12.998,2011,5,9,12,0,0,2,1,195
1,0,0,1,16.4,20.455,35,19.9995,2011,2,13,22,6,1,1,0,36
4,0,1,1,13.12,15.91,70,12.998,2011,12,15,7,3,0,1,1,258
2,0,1,1,20.5,24.24,59,0.0,2012,4,3,23,1,0,2,1,79
3,0,1,1,27.06,30.305,83,7.0015,2011,8,18,20,3,0,2,2,165
4,0,1,2,22.96,26.515,83,19.0012,2011,10,11,23,1,0,2,2,57
3,0,0,1,27.06,31.06,74,0.0,2011,7,10,5,6,1,2,2,17
1,0,1,3,12.3,14.395,87,16.9979,2012,1,17,10,1,0,1,2,62
1,0,1,2,13.94,15.91,53,15.0013,2011,2,17,2,3,0,1,1,6
2,0,0,1,9.84,12.12,70,11.0014,2011,4,2,4,5,1,0,1,5
4,0,1,1,12.3,16.665,87,0.0,2011,11,2,2,2,0,1,2,2
2,0,1,1,24.6,31.06,40,26.0027,2011,4,4,11,0,0,2,0,124
2,0,0,2,27.06,31.06,50,27.9993,2012,5,13,19,6,1,2,1,339
3,0,0,2,26.24,30.305,73,7.0015,2012,7,14,5,5,1,2,2,5
2,0,1,1,13.94,15.15,46,22.0028,2011,4,1,17,4,0,1,1,281
1,1,0,1,9.84,11.365,35,16.9979,2012,1,2,8,0,0,0,0,53
2,0,1,2,26.24,30.305,69,19.0012,2012,5,8,20,1,0,2,1,302
3,0,1,1,30.34,34.09,62,15.0013,2012,8,13,20,0,0,3,1,432
3,0,0,1,26.24,29.545,78,0.0,2011,9,11,8,6,1,2,2,94
2,0,1,1,21.32,25.0,68,6.0032,2012,6,8,6,4,0,2,1,139
2,0,1,2,21.32,25.0,83,8.9981,2011,5,13,10,4,0,2,2,130
4,0,1,2,11.48,13.635,52,15.0013,2012,12,13,0,3,0,1,1,32
4,0,1,1,17.22,21.21,88,8.9981,2012,12,4,7,1,0,1,2,502
4,0,1,3,18.86,22.725,100,12.998,2011,12,6,13,1,0,1,2,71
1,0,1,1,21.32,25.0,55,11.0014,2012,3,1,10,3,0,2,1,133
4,0,0,1,17.22,21.21,54,11.0014,2011,10,16,5,6,1,1,1,7
2,0,1,1,21.32,25.0,94,7.0015,2011,5,19,0,3,0,2,2,29
2,0,1,1,25.42,29.545,78,0.0,2012,5,3,22,3,0,2,2,246
4,0,0,1,14.76,17.425,46,11.0014,2011,11,5,12,5,1,1,1,372
2,0,1,1,22.96,26.515,49,15.0013,2012,6,5,20,1,0,2,1,415
3,0,1,1,34.44,36.365,32,11.0014,2012,7,2,18,0,0,3,0,730
1,0,1,2,9.02,12.12,73,7.0015,2012,1,6,6,4,0,0,2,70
1,0,1,1,13.94,14.395,42,36.9974,2011,2,2,18,2,0,1,1,182
3,0,1,1,25.42,28.79,83,11.0014,2011,9,14,8,2,0,2,2,429
1,0,1,1,16.4,20.455,62,8.9981,2012,2,1,10,2,0,1,1,133
3,0,0,1,27.06,29.545,89,6.0032,2012,9,1,23,5,1,2,2,145
1,0,1,1,27.06,31.06,34,23.9994,2011,2,18,17,4,0,2,0,327
4,0,1,1,10.66,12.88,48,11.0014,2011,11,18,0,4,0,1,1,30
2,0,1,2,23.78,27.275,83,6.0032,2012,5,14,21,0,0,2,2,152
4,0,0,1,9.84,11.365,70,12.998,2012,11,17,4,5,1,0,1,7
4,0,1,1,15.58,19.695,40,19.0012,2011,12,2,20,4,0,1,0,190
3,0,1,2,31.16,35.605,58,12.998,2012,7,2,1,0,0,3,1,17
3,0,1,2,27.06,30.305,83,15.0013,2012,7,9,5,0,0,2,2,28
3,0,1,1,35.26,12.12,30,31.0009,2012,8,17,15,4,0,3,0,383
2,0,1,1,27.06,31.06,54,12.998,2012,4,17,0,1,0,2,1,43
2,0,0,2,15.58,19.695,87,11.0014,2011,4,9,20,5,1,1,2,93
2,0,1,3,20.5,24.24,82,19.0012,2011,5,4,1,2,0,2,2,7
2,0,1,1,31.98,34.85,46,19.0012,2011,6,7,18,1,0,3,1,551
2,0,1,2,20.5,24.24,88,12.998,2011,5,13,5,4,0,2,2,25
1,0,0,2,8.2,11.365,75,6.0032,2011,2,13,2,6,1,0,2,20
3,0,1,1,26.24,28.03,94,0.0,2011,9,9,12,4,0,2,2,75
3,0,1,1,28.7,33.335,84,0.0,2012,8,7,3,1,0,2,2,6
3,0,0,1,31.16,34.85,55,11.0014,2011,7,9,19,5,1,3,1,306
1,0,1,1,10.66,12.12,30,16.9979,2011,1,3,16,0,0,1,0,76
4,0,1,1,12.3,14.395,33,19.0012,2012,11,8,8,3,0,1,0,668
4,0,1,1,18.04,21.97,67,19.0012,2011,11,14,3,0,0,1,1,7
3,0,1,3,33.62,37.88,46,8.9981,2011,7,13,14,2,0,3,1,116
1,0,1,1,22.96,26.515,68,11.0014,2012,3,19,11,0,0,2,1,201
4,1,0,1,29.52,32.575,37,0.0,2011,10,10,13,0,0,2,0,365
1,0,1,1,6.56,6.82,47,19.0012,2011,1,3,5,0,0,0,1,3
1,0,0,2,14.76,17.425,81,15.0013,2011,1,2,10,6,1,1,2,53
1,0,1,1,20.5,24.24,51,16.9979,2012,3,7,20,2,0,2,1,260
4,0,0,1,20.5,24.24,48,6.0032,2012,11,11,12,6,1,2,1,585
4,0,1,2,14.76,17.425,53,8.9981,2011,12,19,21,0,0,1,1,127
2,0,0,2,14.76,18.18,81,0.0,2011,4,9,11,5,1,1,2,142
2,0,0,1,21.32,25.0,36,12.998,2011,4,17,20,6,1,2,0,141
2,0,1,1,13.94,15.91,76,15.0013,2011,4,7,5,3,0,1,2,6
3,0,1,3,28.7,33.335,84,0.0,2011,8,3,19,2,0,2,2,321
2,0,1,1,33.62,40.15,59,8.9981,2011,6,8,19,2,0,3,1,384
1,0,1,1,18.86,22.725,33,19.0012,2012,1,6,19,4,0,1,0,272
3,0,0,1,29.52,34.85,79,8.9981,2012,7,15,23,6,1,2,2,91
4,0,1,1,15.58,19.695,94,0.0,2012,12,18,8,1,0,1,2,662
3,0,1,1,29.52,34.85,74,8.9981,2012,9,7,10,4,0,2,2,224
4,0,1,1,13.94,17.425,46,7.0015,2011,12,1,19,3,0,1,1,228
1,0,1,2,9.02,11.365,87,8.9981,2011,2,1,20,1,0,0,2,74
3,0,1,1,28.7,33.335,84,8.9981,2012,8,7,2,1,0,2,2,13
3,0,1,2,32.8,39.395,63,23.9994,2011,7,8,14,4,0,3,1,216
1,0,1,2,9.02,12.88,93,6.0032,2011,1,18,22,1,0,0,2,33
2,0,1,2,25.42,31.06,33,0.0,2011,5,10,14,1,0,2,0,176
4,0,1,1,10.66,12.88,52,15.0013,2011,11,17,23,3,0,1,1,58
4,0,0,3,16.4,20.455,76,12.998,2011,10,1,17,5,1,1,2,228
1,1,0,1,12.3,13.635,36,27.9993,2012,1,2,14,0,0,1,0,151
1,0,1,1,8.2,11.365,47,6.0032,2011,2,3,20,3,0,0,1,109
3,0,0,3,27.06,30.305,78,11.0014,2012,8,11,23,5,1,2,2,163
3,0,1,1,37.72,40.91,29,12.998,2011,8,1,14,0,0,3,0,123
4,0,1,1,9.02,10.605,55,19.0012,2012,12,6,5,3,0,0,1,32
2,0,1,1,17.22,21.21,35,12.998,2012,4,12,23,3,0,1,0,94
2,0,1,1,20.5,24.24,59,6.0032,2012,5,18,1,4,0,2,1,49
3,0,0,1,27.88,31.82,79,7.0015,2012,7,1,5,6,1,2,2,10
1,0,1,3,18.04,21.97,0,15.0013,2011,3,10,15,3,0,1,0,14
2,0,0,1,28.7,32.575,58,11.0014,2011,6,5,14,6,1,2,1,385
1,0,0,1,6.56,8.335,37,11.0014,2012,1,15,19,6,1,0,0,110
1,0,1,1,16.4,20.455,40,7.0015,2012,1,10,18,1,0,1,0,385
3,0,1,2,22.14,25.76,94,19.9995,2011,9,6,4,1,0,2,2,4
3,0,0,1,29.52,35.605,84,8.9981,2011,8,7,20,6,1,2,2,183
2,0,0,2,14.76,17.425,76,11.0014,2012,4,1,1,6,1,1,2,62
3,0,1,2,31.98,35.605,49,11.0014,2011,8,3,2,2,0,3,1,11
1,0,1,1,26.24,31.06,33,22.0028,2011,2,18,18,4,0,2,0,224
1,0,1,1,18.86,22.725,24,26.0027,2012,3,9,17,4,0,1,0,566
1,0,1,3,13.12,14.395,70,32.9975,2012,1,13,4,4,0,1,1,3
3,0,1,2,22.14,25.76,94,15.0013,2011,9,7,0,2,0,2,2,13
4,0,1,2,13.12,16.665,53,8.9981,2011,12,12,14,0,0,1,1,111
4,0,1,2,13.12,15.15,45,16.9979,2011,12,16,18,4,0,1,1,295
4,0,1,2,23.78,27.275,64,23.9994,2012,10,15,2,0,0,2,1,6
1,0,1,1,6.56,11.365,64,0.0,2011,1,6,1,3,0,0,1,4
1,0,0,2,12.3,14.395,56,16.9979,2012,2,5,15,6,1,1,1,272
